episode,cumulative_pools_created
166,1
166,2
168,3
168,4
171,5
172,6
172,7
173,8
173,9
174,10
176,11
176,12
177,13
177,14
178,15
178,16
180,17
180,18
181,19
181,20
181,21
182,22
185,23
185,24
185,25
185,26
187,27
187,28
188,29
188,30
189,31
189,32
192,33
192,34
193,35
193,36
195,37
195,38
196,39
196,40
197,41
198,42
198,43
199,44
199,45
199,46
201,47
202,48
203,49
203,50
203,51
203,52
204,53
204,54
204,55
205,56
205,57
205,58
205,59
205,60
208,61
208,62
208,63
209,64
210,65
210,66
210,67
210,68
210,69
210,70
210,71
212,72
213,73
213,74
213,75
213,76
213,77
214,78
214,79
215,80
215,81
215,82
215,83
215,84
215,85
215,86
215,87
215,88
215,89
215,90
215,91
216,92
216,93
216,94
217,95
217,96
217,97
217,98
217,99
217,100
217,101
217,102
218,103
218,104
219,105
219,106
219,107
219,108
219,109
219,110
219,111
219,112
219,113
219,114
219,115
219,116
219,117
219,118
219,119
219,120
219,121
219,122
219,123
219,124
219,125
219,126
219,127
219,128
219,129
219,130
219,131
219,132
219,133
219,134
219,135
219,136
219,137
219,138
219,139
219,140
219,141
219,142
219,143
219,144
219,145
219,146
219,147
219,148
219,149
219,150
219,151
219,152
219,153
219,154
219,155
219,156
219,157
220,158
220,159
220,160
220,161
220,162
220,163
220,164
220,165
220,166
220,167
220,168
220,169
220,170
220,171
220,172
220,173
220,174
220,175
220,176
220,177
220,178
220,179
220,180
220,181
220,182
220,183
220,184
220,185
220,186
220,187
220,188
220,189
220,190
220,191
220,192
220,193
220,194
220,195
220,196
220,197
220,198
220,199
220,200
220,201
220,202
220,203
220,204
220,205
220,206
220,207
220,208
220,209
221,210
221,211
221,212
221,213
221,214
221,215
221,216
221,217
221,218
221,219
221,220
221,221
221,222
221,223
221,224
221,225
221,226
221,227
221,228
221,229
221,230
221,231
221,232
221,233
221,234
221,235
221,236
221,237
221,238
221,239
221,240
221,241
221,242
221,243
221,244
221,245
221,246
221,247
221,248
221,249
221,250
221,251
221,252
221,253
221,254
221,255
221,256
222,257
222,258
222,259
222,260
222,261
222,262
222,263
222,264
222,265
222,266
222,267
222,268
222,269
222,270
222,271
222,272
222,273
222,274
222,275
222,276
222,277
222,278
222,279
222,280
222,281
222,282
222,283
222,284
222,285
222,286
222,287
222,288
222,289
222,290
222,291
222,292
222,293
222,294
223,295
223,296
223,297
223,298
223,299
223,300
225,301
225,302
227,303
227,304
228,305
228,306
228,307
229,308
229,309
230,310
230,311
230,312
230,313
230,314
230,315
231,316
231,317
231,318
231,319
231,320
231,321
231,322
231,323
231,324
231,325
231,326
231,327
231,328
231,329
231,330
231,331
231,332
231,333
231,334
231,335
231,336
231,337
231,338
231,339
231,340
231,341
231,342
231,343
231,344
231,345
231,346
231,347
231,348
231,349
231,350
231,351
231,352
231,353
231,354
231,355
231,356
231,357
231,358
231,359
231,360
231,361
231,362
231,363
231,364
231,365
231,366
231,367
231,368
231,369
231,370
231,371
231,372
231,373
231,374
231,375
233,376
233,377
233,378
233,379
233,380
233,381
233,382
233,383
233,384
233,385
233,386
233,387
233,388
233,389
233,390
233,391
233,392
233,393
233,394
233,395
233,396
233,397
233,398
233,399
233,400
233,401
233,402
233,403
233,404
233,405
233,406
233,407
233,408
233,409
233,410
233,411
233,412
233,413
233,414
233,415
233,416
233,417
233,418
233,419
233,420
233,421
233,422
233,423
233,424
233,425
233,426
233,427
233,428
233,429
233,430
233,431
233,432
233,433
233,434
233,435
234,436
234,437
234,438
234,439
234,440
234,441
234,442
234,443
234,444
234,445
234,446
234,447
234,448
234,449
234,450
234,451
234,452
234,453
234,454
234,455
234,456
236,457
236,458
236,459
236,460
236,461
236,462
236,463
236,464
236,465
236,466
236,467
236,468
236,469
236,470
236,471
236,472
236,473
236,474
236,475
236,476
236,477
236,478
236,479
236,480
236,481
236,482
236,483
236,484
236,485
236,486
236,487
236,488
236,489
236,490
236,491
236,492
236,493
236,494
236,495
236,496
236,497
236,498
236,499
236,500
