eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,0,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,2,390,390,0,1,False,True,383,128,0,2,2,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,2,390,390,0,1,False,True,383,128,0,2,2,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
390,1,390,390,0,1,False,True,511,0,0,1,1,0,0,0,False
390,1,390,390,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,390,390,1,1,False,True,511,0,0,1,0,0,0,1,False
391,1,390,390,1,1,False,True,511,0,0,1,0,0,0,1,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,390,390,1,1,False,True,383,0,128,1,0,0,1,0,True
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,2,391,391,0,1,False,True,383,128,0,2,2,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,2,391,391,0,1,False,True,383,128,0,2,2,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,0,False,True,511,0,0,0,0,0,0,0,False
391,1,391,391,0,1,False,True,511,0,0,1,1,0,0,0,False
