phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,Karthikeya27adv8,Karthikeya27adv8,3,0,3,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,98.01051775990288,98.01051775990288,125,out_of_road,False,False,False,True,False,False,collision,False,125,1.10681125598785,1.1041949330000005,0.5005932488749104,0.0,0.0,125,62,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 125}"
train,Karthikeya27adv8,Karthikeya27adv8,3,1,4,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,15.303817513557732,15.303817513557732,68,collision,True,True,False,False,False,False,collision,True,68,0.6079139189969283,0.6048077650000003,0.5865985812509761,0.0,0.0,193,130,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 68}"
train,Karthikeya27adv8,Karthikeya27adv8,3,2,5,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,1.6627968190824518,1.6627968190824518,59,out_of_road,False,False,False,True,False,False,collision,False,59,0.6673376529943198,0.658745572,0.6901839378021531,0.0,0.0,252,189,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 59}"
train,Karthikeya27adv8,Karthikeya27adv8,3,3,6,332d9ddb91a1d9e6ed2c8f4c0af12d0287ced9ed60fc8141444abb1578736d90,5.131697693050576,5.131697693050576,61,collision,True,True,False,False,False,False,collision,True,61,0.5150581019988749,0.5081680970000004,0.9697047044507793,0.0,0.0,313,250,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 61}"
train,Karthikeya27adv8,Karthikeya27adv8,3,4,7,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,15.542661759628587,15.542661759628587,69,out_of_road,False,False,False,True,False,False,collision,False,69,0.5582479879958555,0.5485178499999996,0.7973307057999183,0.0,0.0,382,319,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 69}"
train,Karthikeya27adv8,Karthikeya27adv8,3,5,8,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,16.158059347497897,16.158059347497897,69,collision,True,True,False,False,False,False,collision,True,69,0.5821547340019606,0.5724375899999998,0.9499047569174698,0.0,0.0,451,388,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 69}"
train,Karthikeya27adv8,Karthikeya27adv8,3,6,9,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,15.589109724968665,15.589109724968665,65,collision,True,True,False,False,False,False,collision,True,65,0.762949630006915,0.7536058199999989,0.8713178937251751,0.0,0.0,516,453,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 65}"
train,Karthikeya27adv8,Karthikeya27adv8,3,7,10,3931a3791585fa95aa138206dc25e7daea9e1be61370ddb6f62b4aa6856102eb,9.397247848510744,9.397247848510744,62,collision,True,True,False,False,False,False,collision,True,62,0.6057589459960582,0.5972458169999992,0.7166339572398893,0.0,0.0,578,515,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 62}"
train,Karthikeya27adv8,Karthikeya27adv8,3,8,11,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,33.54471500605351,33.54471500605351,74,collision,True,True,False,False,False,False,collision,True,74,0.7295163789967773,0.718693051999999,0.881080519105937,0.0,0.0,652,589,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 74}"
train,Karthikeya27adv8,Karthikeya27adv8,3,9,12,7987706ce411bbc850f8b77eb1c36aba6e88c1134345f1c4f46936d305cacdc2,30.818748601140385,30.818748601140385,75,collision,True,True,False,False,False,False,collision,True,75,0.7011632030043984,0.6907889110000003,1.0520877756675084,0.0,0.0,727,664,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 75}"
