phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,Karthikeya27adv8,Karthikeya27adv8,85,0,85,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,26.708179247859533,26.708179247859533,72,collision,True,True,False,False,False,False,collision,True,72,0.8295035110058961,0.8302016380000001,0.6475009719530741,0.0,0.0,72,9,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 72}"
train,Karthikeya27adv8,Karthikeya27adv8,85,1,86,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,8.86906565609413,8.86906565609413,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.878557104995707,0.8792285149999994,0.7258112708275969,0.0,0.0,138,75,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 66}"
train,Karthikeya27adv8,Karthikeya27adv8,85,2,87,dee636b2a815a66cd1fe941a37a3ea4dbf9cab2d5e8fa9bbfce9215ef366ca12,15.741992345209667,15.741992345209667,67,collision,True,True,False,False,False,False,collision,True,67,0.8700246039952617,0.8708388199999995,0.7828593936873905,0.0,0.0,205,142,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 67}"
train,Karthikeya27adv8,Karthikeya27adv8,85,3,88,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,67.58186168634124,67.58186168634124,92,collision,True,True,False,False,False,False,collision,True,92,0.5908467880071839,0.591250174999999,0.7235001319128535,0.0,0.0,297,234,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 92}"
train,Karthikeya27adv8,Karthikeya27adv8,85,4,89,a2a046d59d6db68843ef4ac342e19b5eaa947a31f1e6615a572571f0ebb1e795,14.884713708341124,14.884713708341124,65,collision,True,True,False,False,False,False,collision,True,65,0.6469204599998193,0.647454895000001,0.711759605889137,0.0,0.0,362,299,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 65}"
train,Karthikeya27adv8,Karthikeya27adv8,85,5,90,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,14.814052496443892,14.814052496443892,67,collision,True,True,False,False,False,False,collision,True,67,0.5752858359919628,0.5757311099999995,0.8935045711140135,0.0,0.0,429,366,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 67}"
train,Karthikeya27adv8,Karthikeya27adv8,85,6,91,2397b884b2c19769ed872174249885e3ec41d52b8123483875fba62f22c8991f,-0.027473312153432516,-0.027473312153432516,58,collision,True,True,False,False,False,False,collision,True,58,0.6457339759945171,0.6462519349999987,0.8575822790635044,0.0,0.0,487,424,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 58}"
train,Karthikeya27adv8,Karthikeya27adv8,85,7,92,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,39.34776746397186,39.34776746397186,80,collision,True,True,False,False,False,False,collision,True,80,0.7062635530019179,0.706762165999999,0.6530226267874241,0.0,0.0,567,504,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 80}"
train,Karthikeya27adv8,Karthikeya27adv8,85,8,93,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,39.92678502215446,39.92678502215446,80,collision,True,True,False,False,False,False,collision,True,80,0.780070874010562,0.7807011539999991,0.7425103415735066,0.0,0.0,647,584,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 80}"
train,Karthikeya27adv8,Karthikeya27adv8,85,9,94,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,86.71265045971495,86.71265045971495,98,out_of_road,False,False,False,True,False,False,collision,False,98,0.8857397099927766,0.8864578010000006,0.7728815762212082,0.0,0.0,745,682,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 98}"
train,Karthikeya27adv8,Karthikeya27adv8,85,10,95,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,3.4989301984704753,3.4989301984704753,62,out_of_road,False,False,False,True,False,False,collision,False,62,0.6103506020008354,0.6107834660000009,0.8989332681221347,0.0,0.0,807,744,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 62}"
train,Karthikeya27adv8,Karthikeya27adv8,85,11,96,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,98.90206853879769,98.90206853879769,102,out_of_road,False,False,False,True,False,False,collision,False,102,0.8875766479904996,0.8882993920000004,0.8762508149386621,0.0,0.0,909,846,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 102}"
train,Karthikeya27adv8,Karthikeya27adv8,85,12,97,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,6.367768677868469,6.367768677868469,65,out_of_road,False,False,False,True,False,False,collision,False,65,0.6737615019956138,0.6741974650000007,0.6804790989710734,0.0,0.0,974,911,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 65}"
train,Karthikeya27adv8,Karthikeya27adv8,85,13,98,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,28.81716595792554,28.81716595792554,91,out_of_road,False,False,False,True,False,False,collision,False,91,0.6951326929993229,0.6956563420000013,0.707878240107835,0.0,0.0,1065,1002,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 91}"
train,Karthikeya27adv8,Karthikeya27adv8,85,14,99,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,66.88611384776274,66.88611384776274,89,collision,True,True,False,False,False,False,collision,True,89,0.5572999830037588,0.5577041389999984,0.9473291811313522,0.0,0.0,1154,1091,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 89}"
train,Karthikeya27adv8,Karthikeya27adv8,85,15,100,2840b4a8ed339d5aec840c42559710735caa6bb47616907d5c0e59352a247a78,74.77885873293658,74.77885873293658,94,collision,True,True,False,False,False,False,collision,True,94,1.030719426998985,1.024071295999999,0.7357721177345895,0.0,0.0,1248,1185,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 94}"
train,Karthikeya27adv8,Karthikeya27adv8,85,16,101,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,92.98617804575127,92.98617804575127,100,collision,True,True,False,False,False,False,collision,True,100,0.9920887699990999,0.9769856460000028,0.699447896629572,0.0,0.0,1348,1285,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 100}"
train,Karthikeya27adv8,Karthikeya27adv8,85,17,102,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,21.745187524020693,21.745187524020693,71,collision,True,True,False,False,False,False,collision,True,71,0.7417822990100831,0.7307758070000006,0.7767994507727488,0.0,0.0,1419,1356,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 71}"
train,Karthikeya27adv8,Karthikeya27adv8,85,18,103,897d2a73d364fd2ded9e8987c98f6536471a6f1e92e636e52949a7145d0f6cb5,17.949244719341394,17.949244719341394,70,collision,True,True,False,False,False,False,collision,True,70,0.6853971849923255,0.6739836439999998,0.6849373475781508,0.0,0.0,1489,1426,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 70}"
train,Karthikeya27adv8,Karthikeya27adv8,85,19,104,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,15.877377673545652,15.877377673545652,67,out_of_road,False,False,False,True,False,False,collision,False,67,0.5781584030046361,0.567534449,0.7621212854647814,0.0,0.0,1556,1493,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 11, ""threshold_warmup_argmax"": 56}"
train,Karthikeya27adv8,Karthikeya27adv8,85,20,105,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,18.91651182936741,18.91651182936741,71,out_of_road,False,False,False,True,False,False,collision,False,71,0.6257429949910147,0.614522633,0.7995588963615222,0.0,0.0,1627,1564,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 71}"
train,Karthikeya27adv8,Karthikeya27adv8,85,21,106,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,28.38600315124542,28.38600315124542,93,out_of_road,False,False,False,True,False,False,collision,False,93,0.7736490310053341,0.7591635839999995,0.6518716439204191,0.0,0.0,1720,1657,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 93}"
train,Karthikeya27adv8,Karthikeya27adv8,85,22,107,2840b4a8ed339d5aec840c42559710735caa6bb47616907d5c0e59352a247a78,65.83147702240161,65.83147702240161,89,collision,True,True,False,False,False,False,collision,True,89,0.788433970999904,0.775750121999998,0.6729390684389667,0.0,0.0,1809,1746,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 89}"
train,Karthikeya27adv8,Karthikeya27adv8,85,23,108,e51f546b6644183db5476ddd25a6ada5176b08a7e8908780ce7c1faebc5d881e,23.084928642833674,23.084928642833674,90,out_of_road,False,False,False,True,False,False,collision,False,90,0.7594292040012078,0.7462780519999974,0.615305188898411,0.0,0.0,1899,1836,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 90}"
train,Karthikeya27adv8,Karthikeya27adv8,85,24,109,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,28.8356954180735,28.8356954180735,94,out_of_road,False,False,False,True,False,False,collision,False,94,0.7658194029936567,0.7522270869999979,0.7810886126566441,0.0,0.0,1993,1930,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 94}"
train,Karthikeya27adv8,Karthikeya27adv8,85,25,110,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,9.285802426313573,9.285802426313573,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.7869625219900627,0.7783484449999989,0.636855302999417,0.0,0.0,2059,1996,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 66}"
train,Karthikeya27adv8,Karthikeya27adv8,85,26,111,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,17.541838873390247,17.541838873390247,67,collision,True,True,False,False,False,False,collision,True,67,0.7770949349942384,0.7704639209999975,0.8403957507837174,0.0,0.0,2126,2063,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 67}"
train,Karthikeya27adv8,Karthikeya27adv8,85,27,112,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,10.547863985025636,10.547863985025636,64,collision,True,False,True,True,False,False,collision,True,64,0.5473310859961202,0.5374690049999984,0.7861633587162942,0.0,0.0,2190,2127,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 64}"
train,Karthikeya27adv8,Karthikeya27adv8,85,28,113,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,39.24563625948308,39.24563625948308,80,collision,True,True,False,False,False,False,collision,True,80,0.7231609379959991,0.7108377819999987,0.7745102335698902,0.0,0.0,2270,2207,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 80}"
train,Karthikeya27adv8,Karthikeya27adv8,85,29,114,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,76.33992655500947,76.33992655500947,92,collision,True,True,False,False,False,False,collision,True,92,0.987067295005545,0.973015273999998,0.760135200522516,0.0,0.0,2362,2299,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 92}"
train,Karthikeya27adv8,Karthikeya27adv8,85,30,115,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,14.562599838383335,14.562599838383335,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.5145188620081171,0.5044035529999995,0.6445809241497156,0.0,0.0,2428,2365,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 66}"
train,Karthikeya27adv8,Karthikeya27adv8,85,31,116,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,16.216540697235303,16.216540697235303,67,collision,True,True,False,False,False,False,collision,True,67,0.5097708660032367,0.5006467010000009,0.6431436628770473,0.0,0.0,2495,2432,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 67}"
