phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,noisy,NoisyNet DQN,94,0,94,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-48.16739362396083,-48.16739362396083,46,out_of_road,False,False,False,True,False,False,collision,False,46,0.22138039099809248,0.3030336219999299,0.0,0.0,0.0,46,0,0.0,0.0,0.5,False,,"{""noisy_argmax"": 46}"
train,noisy,NoisyNet DQN,94,1,95,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-39.270928786304424,-39.270928786304424,128,out_of_road,False,False,False,True,False,False,collision,False,128,1.1894494880107231,1.172726993000083,0.501018460047104,0.0,0.0,174,111,0.0,0.0,0.5,False,,"{""noisy_argmax"": 128}"
train,noisy,NoisyNet DQN,94,2,96,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.961687417874444,-47.961687417874444,16,out_of_road,False,False,False,True,False,False,collision,False,16,0.2686170850065537,0.2662810479999962,0.3661958751617931,0.0,0.0,190,127,0.0,0.0,0.5,False,,"{""noisy_argmax"": 16}"
train,noisy,NoisyNet DQN,94,3,97,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.40451337967323,-47.40451337967323,33,out_of_road,False,False,False,True,False,False,collision,False,33,0.43008244399970863,0.42495968399998674,0.5014848168092695,0.0,0.0,223,160,0.0,0.0,0.5,False,,"{""noisy_argmax"": 33}"
train,noisy,NoisyNet DQN,94,4,98,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-38.5183000491342,-38.5183000491342,197,out_of_road,False,False,False,True,False,False,collision,False,197,1.605485032996512,1.575612609000018,0.7297996869145273,0.0,0.0,420,357,0.0,0.0,0.5,False,,"{""noisy_argmax"": 197}"
train,noisy,NoisyNet DQN,94,5,99,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-43.091469170810726,-43.091469170810726,159,out_of_road,False,False,False,True,False,False,collision,False,159,1.1380500580125954,1.1125417060000018,0.5164396019327402,0.0,0.0,579,516,0.0,0.0,0.5,False,,"{""noisy_argmax"": 159}"
train,noisy,NoisyNet DQN,94,6,100,2840b4a8ed339d5aec840c42559710735caa6bb47616907d5c0e59352a247a78,-47.497232049478484,-47.497232049478484,76,out_of_road,False,False,False,True,False,False,collision,False,76,0.7725966300058644,0.7607551549999698,0.5031530410602787,0.0,0.0,655,592,0.0,0.0,0.5,False,,"{""noisy_argmax"": 76}"
train,noisy,NoisyNet DQN,94,7,101,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-46.93301205236885,-46.93301205236885,87,out_of_road,False,False,False,True,False,False,collision,False,87,0.7908273349894444,0.7776455499999884,0.4699641789454196,0.0,0.0,742,679,0.0,0.0,0.5,False,,"{""noisy_argmax"": 87}"
train,noisy,NoisyNet DQN,94,8,102,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,18.913677081083915,18.913677081083915,500,max_steps,False,False,False,False,False,True,collision,False,500,4.820635764001054,4.745218280000017,0.4338811001023278,0.0,0.0,1242,1179,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,94,9,103,897d2a73d364fd2ded9e8987c98f6536471a6f1e92e636e52949a7145d0f6cb5,-38.776324846249665,-38.776324846249665,192,out_of_road,False,False,False,True,False,False,collision,False,192,1.5488044090016047,1.5190945049999982,0.35523257977547473,0.0,0.0,1434,1371,0.0,0.0,0.5,False,,"{""noisy_argmax"": 192}"
