phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv8,Karthikeya27adv8,108,0,108,e51f546b6644183db5476ddd25a6ada5176b08a7e8908780ce7c1faebc5d881e,0.012955377987372015,0.012955377987372015,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.8881717749900417,2.873135641,2.3541234692278374e-06,0.0,0.0,500,437,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.7498702449798584,1.7496886253356934,36.97585794830322,36.96661376953125,0.00012975502014160156,0.0003113746643066406,0.0002389049949379114,0.0002552639925852418,0.013123068399727345,0.16416983306407928
train,Karthikeya27adv8,Karthikeya27adv8,108,1,109,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,0.012959669582181328,0.012959669582181328,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.7293651860090904,2.692135812,1.0080288544456195e-07,0.0,0.0,1000,937,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.7498698139190674,1.7496886253356934,83.60094673156738,83.58406829833984,0.00013018608093261718,0.0003113746643066406,0.00023890233176280162,0.0002552639925852418,0.013123068126849831,0.16416983306407928
train,Karthikeya27adv8,Karthikeya27adv8,108,2,110,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,0.012955854629268996,0.012955854629268996,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.2099727309978334,3.1403399159999985,1.3056485085938262e-07,0.0,0.0,1500,1437,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.7498560128211975,1.7496881484985352,62.50602201843262,62.46946334838867,0.00014398717880249025,0.00031185150146484375,0.00023888076036746497,0.0002552639925852418,0.013123068088665604,0.1641698032617569
train,Karthikeya27adv8,Karthikeya27adv8,108,3,111,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,0.012952518639517371,0.012952518639517371,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.8125753319909563,2.7318363869999978,1.411516168912108e-07,0.0,0.0,2000,1937,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.7498597724437714,1.7496883869171143,54.97356937408447,54.9082145690918,0.00014022683882831187,0.0003116260631941259,0.0002389033971085155,0.0002552639925852418,0.013123071280308068,0.16416935622692108
train,Karthikeya27adv8,Karthikeya27adv8,108,4,112,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,0.01295537886948952,0.01295537886948952,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.6994931389926933,2.6573636030000003,2.5499225060743315e-07,0.0,0.0,2500,2437,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.749856367111206,1.7496881484985352,63.87154624176026,63.815589904785156,0.00014363288879394533,0.00031185150146484375,0.00023890499496701523,0.0002552639925852418,0.013123069727793335,0.16416986286640167
train,Karthikeya27adv8,Karthikeya27adv8,108,5,113,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,0.01295776165043204,0.01295776165043204,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.904749309003819,2.875152278999998,2.698030639662896e-07,0.0,0.0,3000,2937,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.7498706245422364,1.7496886253356934,55.43116176605225,55.42391586303711,0.00012937545776367187,0.0003113746643066406,0.0002389049949379114,0.0002552639925852418,0.013123067398555576,0.1641698032617569
train,Karthikeya27adv8,Karthikeya27adv8,108,6,114,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,0.2444884917053007,0.2444884917053007,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,4.541395760999876,46.147466163999994,2.3105283159794433e-06,0.0,0.0,3500,3437,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 470, ""candidate_matched_argmax__candidate_unknown"": 26, ""promoted_pool_first_best_available"": 4}",1.485900281906128,1.0851731300354004,45.200510147094725,45.049957275390625,0.26409971809387206,0.6648268699645996,0.2127810156769665,0.47882452607154846,0.32528474743268454,0.6980041861534119
train,Karthikeya27adv8,Karthikeya27adv8,108,7,115,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.849655042966205,-49.849655042966205,140,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,140,1.0886199210071936,12.56639269,3.108499768294288e-06,0.0,0.0,3640,3577,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 140}",1.5595289877482823,1.3928947448730469,71.47632985796247,71.41004180908203,0.1904710122517177,0.3571052551269531,0.09973781441744255,0.19764170050621033,0.47250537095990564,0.696845293045044
train,Karthikeya27adv8,Karthikeya27adv8,108,8,116,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,0.9865169182094442,0.9865169182094442,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,4.4272032029984985,50.90625864100001,0.013993283393217553,0.0,0.0,4140,4077,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 489, ""candidate_matched_argmax__candidate_unknown"": 10, ""promoted_pool_first_best_available"": 1}",1.0042800393104554,0.3912181854248047,71.55833862304688,71.3556137084961,0.7457199606895447,1.3587818145751953,0.5314231341218038,1.0478681325912476,0.4674230426726863,0.696308970451355
train,Karthikeya27adv8,Karthikeya27adv8,108,9,117,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.81675541735374,-49.81675541735374,158,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,158,1.4796450220019324,16.404530384999987,0.01475622314652338,0.0,0.0,4298,4235,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 152, ""candidate_matched_argmax__candidate_unknown"": 5, ""promoted_pool_first_best_available"": 1}",1.5638483958908274,1.3670597076416016,56.49140539048593,56.448326110839844,0.18615160410917259,0.38294029235839844,0.08860258268500902,0.1813235878944397,0.3688154165291145,0.6767405271530151
