phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,rnd,DQN + RND,48,0,48,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.42555742206151,-48.8356005348676,15,out_of_road,False,False,False,True,False,False,collision,False,15,0.13112230200204067,0.22224693900011516,0.0,0.01573460903018713,0.039330459146260495,15,0,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 11, ""epsilon_random"": 4}"
train,rnd,DQN + RND,48,1,49,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-46.99632338429963,-46.546742257890884,75,out_of_road,False,False,False,True,False,False,collision,False,75,0.6704202219989384,0.6569521809999515,0.7215636490016348,0.0027558919709311644,0.005994415018783273,90,27,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 60, ""epsilon_random"": 15}"
train,rnd,DQN + RND,48,2,50,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-46.896767039337604,-46.892715165497506,50,out_of_road,False,False,False,True,False,False,collision,False,50,0.5678642720013158,0.5532524699999612,0.8705955207068473,4.431516459590057e-05,8.103747680191932e-05,140,77,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 41, ""epsilon_random"": 9}"
train,rnd,DQN + RND,48,3,51,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.40038814906148,-49.39786201259391,30,out_of_road,False,False,False,True,False,False,collision,False,30,0.3504650459944969,0.34116886000015256,0.9581445712518568,4.2284633370096954e-05,8.420454891895e-05,170,107,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 23, ""epsilon_random"": 7}"
train,rnd,DQN + RND,48,4,52,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.38812338420978,-49.38608523200777,35,out_of_road,False,False,False,True,False,False,collision,False,35,0.45835086200531805,0.4482139300000654,0.8657717774089958,2.7305177146834985e-05,5.8232920057245804e-05,205,142,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 29, ""epsilon_random"": 6}"
train,rnd,DQN + RND,48,5,53,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-48.33256226521846,-48.328128490899324,52,out_of_road,False,False,False,True,False,False,collision,False,52,0.5800728089961922,0.564346549999982,1.0747316839898793,3.661784928856203e-05,8.526489075272425e-05,257,194,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 46, ""epsilon_random"": 6}"
train,rnd,DQN + RND,48,6,54,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.43867187792381,-49.43461701568507,34,out_of_road,False,False,False,True,False,False,collision,False,34,0.4849989549984457,0.4851919570000973,0.7540427525527775,4.824323861933355e-05,0.00011926065408070332,291,228,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 29, ""epsilon_random"": 5}"
train,rnd,DQN + RND,48,7,55,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.437313596708954,-47.40992886441182,336,out_of_road,False,False,False,True,False,False,collision,False,336,2.7407894610005314,2.716758827999911,0.8156023452092562,2.665560244031169e-05,8.150217945574765e-05,627,564,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 265, ""epsilon_random"": 71}"
train,rnd,DQN + RND,48,8,56,4d15886bdd75ac9a50851e229b5601c6deda6719e05df69945203a8864aba36e,-47.48895588076552,-47.485418803380774,27,out_of_road,False,False,False,True,False,False,collision,False,27,0.33248173799802316,0.32456349800008866,0.4890780777592833,3.590230887682453e-05,0.00013100286610181474,654,591,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 25, ""epsilon_random"": 2}"
train,rnd,DQN + RND,48,9,57,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.550533530143205,-47.53250044558477,203,out_of_road,False,False,False,True,False,False,collision,False,203,1.770040745002916,1.710103940999943,0.5051086592455589,2.272295402573874e-05,8.883292885923583e-05,857,794,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 160, ""epsilon_random"": 43}"
