phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,rnd,DQN + RND,54,0,54,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.470754078291904,-49.17454868179585,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.12993676101905294,0.2251699749999716,0.0,0.021506477380171418,0.03702567456200728,8,0,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 8}"
train,rnd,DQN + RND,54,1,55,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.79827911480803,-47.250697576480405,34,out_of_road,False,False,False,True,False,False,collision,False,34,0.3121292110008653,0.306725809999989,0.0,0.008470707997570144,0.01610533936257736,42,0,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 28, ""epsilon_random"": 6}"
train,rnd,DQN + RND,54,2,56,4d15886bdd75ac9a50851e229b5601c6deda6719e05df69945203a8864aba36e,-47.66848652705589,-47.52974293404428,41,collision,True,False,True,True,False,False,collision,True,41,0.36386416901950724,0.35424509600011334,1.4040029257535935,0.002088010988323154,0.003383990073453954,83,20,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 35, ""epsilon_random"": 6}"
train,rnd,DQN + RND,54,3,57,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-46.86746249045038,-46.853897017403625,61,out_of_road,False,False,False,True,False,False,collision,False,61,0.5697138890100177,0.549381940000103,1.2888449869523222,0.0001366436751938681,0.00022238480404513774,144,81,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 47, ""epsilon_random"": 14}"
train,rnd,DQN + RND,54,4,58,73cfec4c81f9346823628bff6d3a54731f7f20511503cfb3dc8b7e3e1ef9ac89,-47.473970964855134,-47.472384661404725,24,out_of_road,False,False,False,True,False,False,collision,False,24,0.3108444679819513,0.3034116129999802,1.1346320349063415,3.684138550852367e-05,6.609597710035397e-05,168,105,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 20, ""epsilon_random"": 4}"
train,rnd,DQN + RND,54,5,59,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-48.0361916113076,-48.03333179068663,44,out_of_road,False,False,False,True,False,False,collision,False,44,0.4927481900085695,0.47894761899988225,1.1672284318748014,3.391230484339758e-05,6.499592320384852e-05,212,149,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 36, ""epsilon_random"": 8}"
train,rnd,DQN + RND,54,6,60,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.441815337172415,-49.440447159547574,16,out_of_road,False,False,False,True,False,False,collision,False,16,0.22564754300401546,0.22058532200003356,1.1187067151768133,4.251498955909483e-05,8.551110155261625e-05,228,165,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 14, ""epsilon_random"": 2}"
train,rnd,DQN + RND,54,7,61,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.349709845278944,-49.348787962424616,18,out_of_road,False,False,False,True,False,False,collision,False,18,0.30244796999613754,0.2968160549999084,1.728123064010611,2.470631862807851e-05,5.121571412912686e-05,246,183,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 14, ""epsilon_random"": 4}"
train,rnd,DQN + RND,54,8,62,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.4940801911456,-49.493989470473466,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.16823518901946954,0.16563372899986462,1.166255598567659,5.350108551738231e-06,1.134008401623525e-05,254,191,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 8}"
train,rnd,DQN + RND,54,9,63,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.69149460050424,-47.69094955915626,21,out_of_road,False,False,False,True,False,False,collision,False,21,0.2930793430132326,0.2862363250001181,1.813856303691864,1.1956034053842554e-05,2.595434990371478e-05,275,212,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 17, ""epsilon_random"": 4}"
train,rnd,DQN + RND,54,10,64,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.870429268842386,-47.86871690168657,32,out_of_road,False,False,False,True,False,False,collision,False,32,0.40922773399506696,0.3988161269999182,1.5798934240883682,2.3760622553936628e-05,5.351147361944608e-05,307,244,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 28, ""epsilon_random"": 4}"
train,rnd,DQN + RND,54,11,65,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.605526843418396,-47.60438859134914,19,out_of_road,False,False,False,True,False,False,collision,False,19,0.3157296119898092,0.3106517779999649,1.3923824781576466,2.577939544847284e-05,5.990800364479186e-05,326,263,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 18, ""epsilon_random"": 1}"
train,rnd,DQN + RND,54,12,66,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-48.689618657330676,-48.68186467760714,153,out_of_road,False,False,False,True,False,False,collision,False,153,1.3185704799834639,1.2740629679999529,1.5451952415454548,1.984927118259043e-05,5.067960603621306e-05,479,416,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 123, ""epsilon_random"": 30}"
train,rnd,DQN + RND,54,13,67,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-48.247725247174714,-48.243215420141404,72,out_of_road,False,False,False,True,False,False,collision,False,72,0.7961946649884339,0.7856462730001113,1.4903098686287801,2.182590953402218e-05,6.263648657374233e-05,551,488,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 55, ""epsilon_random"": 17}"
train,rnd,DQN + RND,54,14,68,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-48.207507577866224,-48.20023769267795,74,out_of_road,False,False,False,True,False,False,collision,False,74,0.9152862489863764,0.902929069000038,1.323852146110447,3.210419477245769e-05,9.824169173337422e-05,625,562,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 61, ""epsilon_random"": 13}"
train,rnd,DQN + RND,54,15,69,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.63134711796385,-47.62693726628023,56,out_of_road,False,False,False,True,False,False,collision,False,56,0.6094631509913597,0.5979390249999597,1.3603550956634405,2.451612420730141e-05,7.874735149322698e-05,681,618,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 48, ""epsilon_random"": 8}"
