phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,noisy,NoisyNet DQN,108,0,108,e51f546b6644183db5476ddd25a6ada5176b08a7e8908780ce7c1faebc5d881e,-39.530702561483565,-39.530702561483565,280,out_of_road,False,False,False,True,False,False,collision,False,280,1.8660029729944654,1.920715474000076,0.03600186095916353,0.0,0.0,280,217,0.0,0.0,0.5,False,,"{""noisy_argmax"": 280}"
train,noisy,NoisyNet DQN,108,1,109,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.38356426051612,-47.38356426051612,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.5997242419980466,0.5898432220000132,0.2185739565721826,0.0,0.0,346,283,0.0,0.0,0.5,False,,"{""noisy_argmax"": 66}"
train,noisy,NoisyNet DQN,108,2,110,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-36.32718419946865,-36.32718419946865,265,out_of_road,False,False,False,True,False,False,collision,False,265,2.752686198000447,2.713328107999928,0.23827539355634658,0.0,0.0,611,548,0.0,0.0,0.5,False,,"{""noisy_argmax"": 265}"
train,noisy,NoisyNet DQN,108,3,111,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-41.30661996458687,-41.30661996458687,111,out_of_road,False,False,False,True,False,False,collision,False,111,1.0669996049982728,1.050589883999919,0.23853798229708797,0.0,0.0,722,659,0.0,0.0,0.5,False,,"{""noisy_argmax"": 111}"
train,noisy,NoisyNet DQN,108,4,112,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-42.34936925633295,-42.34936925633295,142,out_of_road,False,False,False,True,False,False,collision,False,142,1.1328706780041102,1.11091210699999,0.2587174633444077,0.0,0.0,864,801,0.0,0.0,0.5,False,,"{""noisy_argmax"": 142}"
train,noisy,NoisyNet DQN,108,5,113,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-21.361017439759223,-21.361017439759223,462,out_of_road,False,False,False,True,False,False,collision,False,462,4.261372400986147,4.189583384999992,0.26580005288486935,0.0,0.0,1326,1263,0.0,0.0,0.5,False,,"{""noisy_argmax"": 462}"
train,noisy,NoisyNet DQN,108,6,114,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,23.036700807546787,23.036700807546787,500,max_steps,False,False,False,False,False,True,collision,False,500,5.219990166995558,5.14716909699996,0.20595416472200304,0.0,0.0,1826,1763,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,7,115,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,22.309034982515723,22.309034982515723,500,max_steps,False,False,False,False,False,True,collision,False,500,3.846399457004736,3.772093777000009,0.15440975689468905,0.0,0.0,2326,2263,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,8,116,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,12.01564548371121,12.01564548371121,500,max_steps,False,False,False,False,False,True,collision,False,500,3.4973778380081058,3.422830517999955,0.1595076406991575,0.0,0.0,2826,2763,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,9,117,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,17.95650634104001,17.95650634104001,500,max_steps,False,False,False,False,False,True,collision,False,500,4.716463928998564,4.643919847999996,0.12144251801865176,0.0,0.0,3326,3263,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,10,118,054531620c6ae3719907b9dfe50d56caf10f3819e9a181d774c9c9c80f501d14,-37.46483223313733,-37.46483223313733,363,out_of_road,False,False,False,True,False,False,collision,False,363,3.7495453440060373,3.6944117820000884,0.11542044155660135,0.0,0.0,3689,3626,0.0,0.0,0.5,False,,"{""noisy_argmax"": 363}"
train,noisy,NoisyNet DQN,108,11,119,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,16.18912007130076,16.18912007130076,500,max_steps,False,False,False,False,False,True,collision,False,500,4.709665470989421,4.6333196220000445,0.1330750749526778,0.0,0.0,4189,4126,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,12,120,0e48803ec336a12feef27c9cab9871a087ce1527078e93341ea412edb2970dc9,-48.32365070582449,-48.32365070582449,39,out_of_road,False,False,False,True,False,False,collision,False,39,0.45465925500320736,0.44872227199994086,0.07529196275386195,0.0,0.0,4228,4165,0.0,0.0,0.5,False,,"{""noisy_argmax"": 39}"
train,noisy,NoisyNet DQN,108,13,121,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-45.983839244092835,-45.983839244092835,99,out_of_road,False,False,False,True,False,False,collision,False,99,0.7520040329982294,0.7370627509999395,0.13899294538376383,0.0,0.0,4327,4264,0.0,0.0,0.5,False,,"{""noisy_argmax"": 99}"
train,noisy,NoisyNet DQN,108,14,122,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,18.24546936966957,18.24546936966957,500,max_steps,False,False,False,False,False,True,collision,False,500,5.363676854001824,5.289379080999993,0.12601659292681142,0.0,0.0,4827,4764,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,15,123,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-45.23332736658371,-45.23332736658371,205,out_of_road,False,False,False,True,False,False,collision,False,205,1.733960133002256,1.702563113999986,0.08739232760626914,0.0,0.0,5032,4969,0.0,0.0,0.5,False,,"{""noisy_argmax"": 205}"
train,noisy,NoisyNet DQN,108,16,124,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,19.097292842485142,19.097292842485142,500,max_steps,False,False,False,False,False,True,collision,False,500,4.008175945011317,3.9327564449999954,0.13538364876050035,0.0,0.0,5532,5469,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,17,125,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,16.611488604562084,16.611488604562084,500,max_steps,False,False,False,False,False,True,collision,False,500,4.6190781369950855,4.54278900700001,0.11218359307514038,0.0,0.0,6032,5969,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,18,126,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-39.45646048537103,-39.45646048537103,171,out_of_road,False,False,False,True,False,False,collision,False,171,1.6671154069917975,1.6413397090000217,0.09268945546368715,0.0,0.0,6203,6140,0.0,0.0,0.5,False,,"{""noisy_argmax"": 171}"
train,noisy,NoisyNet DQN,108,19,127,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-48.33001509654744,-48.33001509654744,36,out_of_road,False,False,False,True,False,False,collision,False,36,0.4332188039988978,0.42788997100001325,0.046187726214864396,0.0,0.0,6239,6176,0.0,0.0,0.5,False,,"{""noisy_argmax"": 36}"
train,noisy,NoisyNet DQN,108,20,128,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,20.357161185798994,20.357161185798994,500,max_steps,False,False,False,False,False,True,collision,False,500,4.8731932759983465,4.798233830999948,0.1122342854931485,0.0,0.0,6739,6676,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,21,129,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,-33.27506557808762,-33.27506557808762,304,out_of_road,False,False,False,True,False,False,collision,False,304,2.5004109410074307,2.452117641999962,0.11864401075734732,0.0,0.0,7043,6980,0.0,0.0,0.5,False,,"{""noisy_argmax"": 304}"
train,noisy,NoisyNet DQN,108,22,130,c47db8332fb3074c29a1270ebee173f0d74424ffd490d8ac244b8e4cd8d6e42d,20.050548927024437,20.050548927024437,500,max_steps,False,False,False,False,False,True,collision,False,500,4.723528257003636,4.651584433999915,0.12162867434602231,0.0,0.0,7543,7480,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,23,131,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,18.84792871621587,18.84792871621587,500,max_steps,False,False,False,False,False,True,collision,False,500,3.5197253439982887,3.4461076950000233,0.09689088255376554,0.0,0.0,8043,7980,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,108,24,132,1d86b3653c6bd6c2bc92c667b0221cec099c27d140790e889c0d403d43d5af87,-47.374257863114565,-47.374257863114565,70,out_of_road,False,False,False,True,False,False,collision,False,70,0.7388681279990124,0.7293245630000911,0.05391785558396285,0.0,0.0,8113,8050,0.0,0.0,0.5,False,,"{""noisy_argmax"": 70}"
train,noisy,NoisyNet DQN,108,25,133,5348e1536e755e8a8ca696647ed83a87b1889271384fbb09559e9c3b537d0f4a,-41.71194642862059,-41.71194642862059,202,out_of_road,False,False,False,True,False,False,collision,False,202,1.5181438739964506,1.489788988999976,0.07829166048881828,0.0,0.0,8315,8252,0.0,0.0,0.5,False,,"{""noisy_argmax"": 202}"
