phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,Karthikeya27adv8,Karthikeya27adv8,7,0,7,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,15.542661759628587,15.542661759628587,69,out_of_road,False,False,False,True,False,False,collision,False,69,0.6536881280044327,0.6532814739999999,0.6252266267935435,0.0,0.0,69,6,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 69}"
train,Karthikeya27adv8,Karthikeya27adv8,7,1,8,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,16.158059347497897,16.158059347497897,69,collision,True,True,False,False,False,False,collision,True,69,0.5606850780022796,0.5511805860000001,0.7241484799246857,0.0,0.0,138,75,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 69}"
train,Karthikeya27adv8,Karthikeya27adv8,7,2,9,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,15.589109724968665,15.589109724968665,65,collision,True,True,False,False,False,False,collision,True,65,0.8437783639965346,0.8348379250000004,0.8108920142054558,0.0,0.0,203,140,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 65}"
train,Karthikeya27adv8,Karthikeya27adv8,7,3,10,3931a3791585fa95aa138206dc25e7daea9e1be61370ddb6f62b4aa6856102eb,9.397247848510744,9.397247848510744,62,collision,True,True,False,False,False,False,collision,True,62,0.5977198540058453,0.5893486769999994,0.7603916170135621,0.0,0.0,265,202,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 62}"
train,Karthikeya27adv8,Karthikeya27adv8,7,4,11,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,33.54471500605351,33.54471500605351,74,collision,True,True,False,False,False,False,collision,True,74,0.7179862420016434,0.7160107030000002,0.7292202688954972,0.0,0.0,339,276,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 74}"
train,Karthikeya27adv8,Karthikeya27adv8,7,5,12,7987706ce411bbc850f8b77eb1c36aba6e88c1134345f1c4f46936d305cacdc2,30.818748601140385,30.818748601140385,75,collision,True,True,False,False,False,False,collision,True,75,0.8195457989932038,0.8153534760000003,0.8714145906766255,0.0,0.0,414,351,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 75}"
train,Karthikeya27adv8,Karthikeya27adv8,7,6,13,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,116.89586254109713,116.89586254109713,112,collision,True,True,False,False,False,False,collision,True,112,1.0139772169932257,1.0074966179999993,0.8044593030852931,0.0,0.0,526,463,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 112}"
train,Karthikeya27adv8,Karthikeya27adv8,7,7,14,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-0.5702454463048454,-0.5702454463048454,57,out_of_road,False,False,False,True,False,False,collision,False,57,0.3824781739967875,0.37350739699999913,0.9140488672674748,0.0,0.0,583,520,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 57}"
train,Karthikeya27adv8,Karthikeya27adv8,7,8,15,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,28.589402160457,28.589402160457,90,out_of_road,False,False,False,True,False,False,collision,False,90,0.7164621669944609,0.7039859370000006,0.6849535023172696,0.0,0.0,673,610,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 90}"
train,Karthikeya27adv8,Karthikeya27adv8,7,9,16,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,10.091315574092683,10.091315574092683,65,out_of_road,False,False,False,True,False,False,collision,False,65,0.7250596889934968,0.7162161240000007,0.8097313115229974,0.0,0.0,738,675,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 65}"
